content,sentiment
pelaporan dan penangannya cepat teratasi dikerjakan sesui harapan cepat selesai hanya 1 hari masalah terselesaikan   bintang  ah,1
ikut promo upgrade speed   mbps dengan tambahan   bulan  semoga benar sesuai promo karena pernah upgrade tapi tidak sesuai tarif  perkuat koneksi    evice handphone hanya untuk social media  tapi lemot  speed sering anjlok drop  apalagi jikalau hujan intensitas sedang  ntah kenapa jadi lelet  pemeriksaan jalur harus lebih sering dicek ,-1
mempermudah saat ada gangguan laporan internet tidak koneksi cuma terkadang mau masuk agak loading lama aplikasinya ,-1
selama memakai indihome semua pekerjaan online selalu lancar  jaringan anti lelet  pelayanan indihome kepada pelanggan sangat memuaskan  yg paling terpenting  indihome tidak pernah mengecawakan sii pemakai  good job indihome   semoga kedepannya menjadi lebih baik lagi  ,1
aplikasi sangat membatu untuk membuat laporan keluhan jika terjadi gangguan dan respon sangat cepat tidak sampe   jam gangguan langsung tangani teknisi,1
sesudah update kenapa jaringan tidak stabil terus ya  ,-1
untuk apa ada aplikasi jika tidak bisa digunakan untuk pengaduan layanan  sudah dari 3 hari yang lalu seperti itu terus  semakin kesini aplikasinya semakin menjadi sampah bukan makin baik,-1
indihome sangat membatu pekerjaan saya sebagai trader  dengan adanya aplikasi myindihome sangat membantu memanage penggunaan internet wifi di rumah kami  bisa juga mengetahui jika ada device yang tidak dikenal menggunakan wifi kami  terima kasih indihome,1
my indihome aplikasi yg sangat bermanfaat  dari awal pasang lewat aplikasi ini  proses cepat satu set satu set    satu aplikasi untuk semua kemudahan   daftar  bayar tagihan dan cek pemakaian     puas deh dengan indihome yg sekarang    terimakasih indihome   ,1
saya sangat senang menggunakan indihome  internet nya cepat dan bagus saat bermain game  semoga indihome sukses selalu ya aminn,1
saya udh hampir  ln berlangganan indihome offroll saya cukup puas namun untuk apk myindihome nya saya rasa kurang oktimal untuk beberapa kondisi masih sering gagal dan harapan saya untuk segera di oktimalkan demi kenyamanan costemer pengguna yg mendatang,1
kwalitas yang kini semakin bagus apalagi dengan penambahan fitur fitur baru yang tentunya memudahkan pengguna indihome tidak perlu banyak keluar rumah dengan satu aplikasi sudah dapat mengakses banyak hal yang diperlukan mulai dari penambahan add on  pembayaran tagihan  pengaduan  penukan point  reboot modem di aplikasi  dan ditambah adanya koneksi ke peduli lindungi  mantap deh banyak perkembangan di aplikasinya selalu update dengan kebutuhan pelanggan indihome ,1
makin ditingkatkan lagi baik kecepatan  pelayanan dan sistemnya,1
selama ini saya kurang memanfaatkan aplikasi ini meskipun sudah diinstal di hp   satu hal kenapa saya kurang memanfaatkan nya adalah tidak bisa menyampaikan keluhan secara interaktif    karena kebutuhan kami sebagai konsumen adalah menyampaikan keluhan ketika ada gangguan  semoga indhihome kedepan selalu memberikan jaminan pelayanan yg lebih baik kepada konsumen,1
dengan aplikasi my indihome ini dapat mempermudah kita dalam pembayaran paket internet dan di aplikasi ini juga membuat kita gampang dalam menambah jaringan internet baru dan mudah dalam menambah kecepatan jaringan kita,1
lemott     aplikasi tidak dapat diandalkan untuk memberi masukan padahal saya sedang darurat wifi saya tidak dapat berjalan indikator wifi mati ga work walaupun direset,-1
jelek bangat app indihome   di akses lelet bangat padahal jaringan nya bagus di hp  ,-1
layanan indihome sangat bagus  selalu melayani pelanggan dengan sangat baik dan sopan    aku selaku pengguna indihome mengucapkan terimakasih atas layanan yang di berikan kepada pelanggan    udah segitu aja    dan trimakasihh,1
mantap     internetan jadi lebih praktis kecepatan sangat cepat   terimakasih indihome  ,1
peningkatan layanan mulu  terus kapan bisa dipake nya ini aplikasi  yg kasih bintang lima pasti user baru pake app gak mutu ini ,-1
myindihome benar2 sangat membantu saya untuk cek tagihan  laporan gangguan dan juga bisa buat cek pemakaian data  pokoknya myindihome is the best   ,1
akun selalu keluar sendiri  saat mau masuk malah  selalu muncul mohon maaf kami sedang melakukan peningkatan layanan   kek yang iyah ajah di tingkatin layanan nya oops,-1
tau2 ada konfirmasi naek bandwith atau add ons  permintaan dri sya j g pernah  mau d cancel kudu nelpon     hufffhhh   semakin mahal semakin males buat bayar,-1
banyak iklan promo sampah bikin lemot cuma mau chek pemakaian  mungkin bisa dibikin versi lite karna ga semua pengguna pake hp ram 4 keatas atau hp yg memadai,-1
aplikasi selalu error pada saat buat laporan pengaduan   tolong di perbaki  ,-1
karena aplikasinya gak pernah bisa dipake  selalu notif  ada perbaikan  dan nggak pernah selesai    sehingga login selalu gagal  maka saya turunin bintangnya ,-1
lengkap sekali isinya    bisa buat lihat fup nya dan untuk tambah2 layanan juga mudah   bisa juga dipakai untuk checkin peduli lindungi juga   lihat tagihan jadi lebih cepat sehingga klo ada perubahan bisa cepat konfirmasi juga,1
walau kadang lama dan ribet tapi saya puas dg aplikasi ini  dan kalu bisa fitur saldonya di aktif ya min  supaya bisa d gunakan,1
aplikasinya sekarang lebih detail dengan semakin beragam produk yang ditawarkan dan mudah digunakan  bagian terbaiknya adalah verifikasi yang mudah dan cepat  tim verifikasi langsung menghubungi kurang dari   menit via telpon dan sat set sat set hahahaha keep it up ,1
pelayanan semakin bagus  pasang baru tinggal buka aplikasi  penambahan fitur lihat dan bayar tagihan juga lebih mudah  pembayaran juga banyak pilihan,1
mantap  jaringan luar biasa cepat  stabil  aplikasi pun lengkap ,1
produk telkom ini dari jamannya speedy hingga sekarang indihome  saya tetap pakai di beberapa tempat  lumayan lah buat internetan di rumah bareng keluarga  terbantu bila harus download dan upgrade aplikasi atau sistem yang membutuhkan data besar ,1
aplikasi sangat bagus  kita bisa tau pemakaian kuota  tagihan jg langsung ada  pokoknya siip deh sukes slalu ,1
sangat membantu terutama saat ada kendala jadi gampang untuk di folow up nya,1
semoga untuk kedepannya harga paket bisa semakin murah dan kalau bisa saran pointnya dapat di tukarkan ke uang yang masuk ke saldo my indihome  bantu meringankan pembayarannya aja di jaman ekonomi yang sulit seperti ini,1
alhamdulillah dgn app ini saya bisa tahu cara memperbaiki jaringan yang lambat atau tidak ada internet  dengan cara restart modem  trima kasih  ,1
saya pelanggan lama indihome merasa puas karena dengan aplikasi ini jadi gampang untuk meng upgrade mbps  aplikasi terbaik bagi pelanggannya banyak kemudahan dan tawaran menarik ,1
sy berlangganan indihome dari tahun   langsung pakai yg  bps  bayar tagihan tidak pernah telat pasti awal bulan tgl 1 tapi sering tgl 1 belum muncul tagihan jadi di bayar tgl  menggunakan aplikasi linkaja mudah sat set langsung terbayarkan  mungkin sy pelanggan yg masuk kategori pembayaran paling cepat sehingga mendapatkan reward dengan tambahan  bps gratis tidak dikenakan biaya tambahan  kesimpulannya bayarlah indihome tepat waktu dan dapatkan tambahan kuota kecepatan gratis  makasih ,1
siip dahh buruan install myindihome krn fitur udah lengkap banget  mulai dari promo upgrade  langganan yang pastinya menarik untuk kendala komplain juga lebih praktis pastinya karna simpel banget pakai aplikasi ini bisa buat bayar tagihan juga tanpa admin smg makin sukses dan jaya,1
sangat membantu sekali buat keluarga saya    semoga jaringan nya selalu yang terdepan    tingkatkan terus kwalitas signal nya   ,1
aplikasi yang sangat memudahkan saya sebagai pengguna indihome kemudahan layanan indihome dari genggaman akses semua kebutuhan anda tanpa rasa khawatir  kapan saja dan di mana saja  my indihome the best,1
lumayan membantu untuk kendala trouble kita bisa miminta bantuan dari pusat  tetapi dalam pelayanan di myindihome sendiri tentunya harus ditingkatkan lagi  agar semua pelanggan indihome juga bisa menikmati layanan indohome semaksimal mungkin ,-1
sangat sulit di akses  semua serba lambat loading,-1
mantaaappp pake indihome wifi  telpon sore besok nya langsung cek lokasi pusat nya langsung pasang  cpet bgt wifi nya lancar jaya kaya jalan tolll,1
aplikasi ini sangat membantu kareba dapat melihat jumlah pemakaian internet dan pembayaran langsung indihome,1
saya sudah bayar namun di aplikasi belum bayar dan ada tulisan dalam isolasi     tolong di revisi aplikasinya  paling atas sudah bayar tapi bawahe notip hitam di isolir   tolongsegera diperbaiki,-1
buruk banget pelayanannya  padahal saya pelanggan yg udah lebih  tahun pengajuan pindah alamat antar provinsi 1 bulan lebih proses gak selesai  yg ada malah saya yg direpotkan petugas di alamat yg baru enggan masang nya   terlalu byk alasan   bilang aja kalau saya harus daftar baru lagi    kalau begini kapan maju nya bumn kalau petugas gak profesional begini harus di tindak sama pimpinan nya nih   ,-1
sangat membantu untuk mengetahui status pembayaran  fup  lapor gangguan  is the best lah  hanya perlu ditingkatkan stabilitas nya agar lebih mantap lagi,1
pelayanan my indihome sangat cepat  bagus dan sangat memuaskan,1
yg terhormat indihome   klo lagi ada pengaduan segeralah kirim teknisinya ini udah 3 hari semenjak pengaduan blm juga datang teknisinya   sekalinya dapat teknisi ga ngenakin sikap atitudenya   tolong indihome untuk teknisi seluruhnya diajarin lgi bersikap baik melayanin costumernya    klo begini low respon saat ada trouble   jngn terlalu lama datangnya   bisa  diudahin juga nih pakai indihome   makasih  ,-1
aplikasi yg sangat membantu dari proses pembayaran tagihan  top up speed dan lain sebagainya  semakin bagus deh untuk seterusnya,1
saya kasih bintang 4 dlu dr sebelumnya bintang 1 dan semoga tidk ada kendala lg  trimakasih atas konfirmasi nya  kendala aplikasi yg sangat tidak kompatibel dan sangat tidak memuaskan  setelah lapor ke   dlm jangka waktu  am langsung di verifikasi data saya  dan sekarang entah kenapa muncul lg notifikasi data saya masih      semoga selalu update biar infonya selalu terbaru dan tidak lelet,1
entah lah sekarang smankin menurun dratis tidak stabil seperti dulu   baik aplikasinya maupun jaringannya   sudah melakukan laporan msh tetap down   ditanya pemakaian standar   diperbaikin lagi aplikasi my indihome bagi saya blm berjalan dengan sempurna seperti dulu,-1
aplikasinya membantu sekali terkait pelayanan pembayaran maupun hal hal terkait internet yg kita pakai dan juga banyak hadiah hadiah dari pihak indihome untuk para pelanggan setianya,1
saat saya mau verifikasi selalu aja tidak terhubung  padahal koneksi udah terhubung  tolong kejelasanya mau upgrade jadi gak bisa gara gara verifikasi sulit di mengerti,-1
mudah digunakan dan sangat komplit menunya,1
sangat menguntungkan dan selalu lancar jaya ya ,1
susah banget masuknya dah satu minggu coba beberapasaat terus menerus kalo ngga bisa di akses hapus aja aplikasinya jangan di pasang,-1
assalamualaikum  wr  wb      selamat pagi  selamat siang  dan selamat malam      mohon izin untuk memberikan ulasan kepada myindihome   pertama saya merasa sangat terbantu sekali dengan adanya aplikasi ini  membuat saya lebih mudah untuk mengamati pemakaian besaran kuota internet indihome yg saya gunakan  kedua yang ingin saya sampaikan  tolong beri kebebasan kepada pengguna untuk menukarkan point myindihomenya dengan paketan internet gratis  atau geratis pembayaran langganan indihomnya ,1
aplikasi ini sangat membantu sekali untuk pengingat pembayaran dan dapan poin juga setiap pembayaran ,1
speed terkadang tidak jelas   aplikasi untuk pengaduan ke cs susah terhubung  ,-1
jaringan stabil dan pelayanan memuaskan,1
terlengkap sangat detail pembayaran bulanan sudah dibawah atau belum kita tau pokoknya makjoss markotopp,1
aplikasinya sangat berguna untuk cek tagihan  fup  dan info lainya  tp sering kali aplikasinya berat untuk dibuka  tolong diperbaiki lagi  kadang mau cek internet usage jg susah  terima kasih ,-1
myindihome adalah aplikasi yang mudah dipahami  kita bisa lihat tagihan indihome dan jumlah penggunaan internet diaplikasi myindihone  top buat indihome  ,1
aplikasi myindihome mempermudah saya bila ada gangguan pada wifi  melihat tagihan  dan melihat add on apa yg saya pakai   apalagi sekarang sudah ada level2 yang semakin memprioritaskan pelanggan dengan level tertentu   terima kasih myindihome,1
aplikasi yg sangat mudah d gunakan  terutama saat ada gangguan  tapi akhir2 ini jaringan inet ga stabil banget  terus untuk penukaran poin my indihome terutama di produk telkom untuk wilayah karawang tidak pernah ada  tolong dong untuk penukaran poin my indihome produk telkom di wilayah karawang di sediakan,1
sangat bagus dan menarik  menunya banyak sangat berguna bagi pemakai wifi indihome  ada paket belajar  paket cctv  paket wifi smeales id  pokoknya masih banyak lagi  mantap sangat memudahkan dan juga terjangkau ,1
saya pasang indihome bagus koneksi nya  masih normal aja   n jaringannya tetap stabil dan cepat  terima kasih,1
myindihome simple  dan easy to use semua bisa di akses di 1 aplikasi  add on atau channel tv banyak lagi lainnya semua tersedia  tagihan serta penggunaan juga ditampilkan disini  jadi tau detailnya pemakaian setiap bulannya  mau pasang baru juga bisa hanya klik klik di aplikasi  easy banget  terimakasih myindihome,1
buat indihome tercinta  saya sudah langganan kurang lebih  tahun an  suka dukanya bermacam macam  dari lapor gangguan yang sulit sekali  berulang ulang telp dengan biaya yang sangat mahal dan hasilnya tetap saja tidak memuaskan  saya berharap indihome banyak perbaikan dari segala macam sisi  termasuk perbaikan aplikasi yang tidak lelet waktu di buka  dan mudah kan pelaporan gangguan agar bisa segera di tangani  satuhal lagi jangan ada penambahan2 an biaya di luar biaya yang sudah di tetapkan ,-1
help  urgent    teruntuk pihak developer segera benahi aplikasi ini  bulan lalu masih baik2 saja   hari yg lalu saya ngurus pda  pindah alamat  dgn nomer layanan yg sama  kok login malah loading lama  ya di php dgn keterangan  maaf aplikasi sedang maintenance    atau ga minimal buat opsi laen misal buatin website kek  ngurus 1 aplikasi aja kok lama amat  kami sangat terbantu dgn adanya myindihome apps ini  tolonglah dibenahi secepatnya ,-1
terus di tingkatkan lagi kwalitas jaringan nya   tv box nya di perlengkap lagi film2 yang berkualitas terbaik  tarif jangan terus naik yang paling utama  trim,1
sudah 4 tahun berlangganan indihome  semua pelayanan sangat diutamakan  indihome internet terbaik di indonesia,1
koneksi lancar walau dipakai lebih dr 5 perangkat aplikasi juga mudah untuk melakukan cek tagihan komplain trouble serta mengetahui penggunaan data,1
indihome kontrol  jaringan wifi nya jelek banget kek yg buat,-1
jaringan nya lancar meskipun cuman   mbps  harga murah dan pokok nya indihome terbaik,1
sangat membantu dalam melakuan keluhan pelanggan  dan cukup responsif dalam melaksanakan perbaikan,1
